"73","India",12255649,1775123442,2163676018,238215033,73008317,62710408,962303103,1088701486,2003311387,2923680793,76350984,1084434559,657568393,66610779,716263533,285510447,1039857472,27674214,247797402,274524091,315481182,167089203,2066624179,878687171,1133547731,6908762171,37984132249,2313995071,8592661737,6096125298,39954314,1611791354,900579939,322230183,232698304,75241331,36848633,2070103806,3630341114,1675357259,789831536,1446995914,119738,163782398,2041447,2116414,1056715,784175721,217611599,335202929,142295111,6889855813,348745163,2183871711,1621828012,239158373,1330358019,239977935,146134465,143794131,4566024827,6038004232,2902513884,1642895391,19507321,1527870,202678515,987171780,301480868,382312188,32464564134,6996227954,6367665818,5424571450,32026589,1328024700,123489890,669222976,9240024,34130572,583599978,368560902,8149768071,8706451312,56773849,9285871543,1534938745,4223337355,1440762717,46306800,13200809,10989523,706823932,157840502,321019320,219628167,4228558601
"74","Indonesia",53616602,23441067,2015595679,246499337,11260904,14638583,90138276,297906046,1428830464,19916615,46620077,190189632,43884572,53355414,16312243636,544952984,174803219,1643648557,443043490,189399562,378685936,72583915,343380395,672596951,165118126,8148041632,46765269735,470714731,2690099889,306790912,360378576,270565824,468772628,642426080,44681587,10905535,2144389,1874511032,2150146063,9373347973,123818536,246371918,1249344,2935951321,173166,43752671,1468866043,4186206942,53071045,158866,4475310,749688224,9755248,1227895827,2075173747,118059718,56203196,47195533,126513011,92775258,2889919918,3611025564,215198583,2501849588,28211033,4213493,202604092,137897656,341277881,431699155,1456502155,1101496112,1468046432,3305776560,1435873060,771822175,14646910,4185881,1734649369,1760855,61975071,239325259,4986727072,10373198957,12680391,2899934661,127285688,1136962089,553790727,6900903,450842123,4304675,2021860395,368211023,239488014,9939120,4519281
"75","Iran",9403055,28026109,136734801,311133431,55462406,30947805,724754936,2310695158,367659559,138688374,22929791,17944045,43558390,8071977,86074036,19159847,155052565,71073884,345513659,280530760,133480875,17112435,7242768,4296084,808461510,1239021762,62640622205,576576164,2971789605,106447053,280252041,93229280,37513615,156705383,38786353,0,49748,335942625,2827556751,76897247,158619452,4414583,209201,21613103,10556,2329372,18088544,23489405,21347574,506577,40604772,7050483,1360883,5538681,19088495,27341841,876993496,25572785,7450055,29678,74614568,52301580,56381774,126730865,1397709,3222,38676,120120417,389672908,145532593,249435090,638001673,357067970,579108778,19807,366678897,78514340,129491016,1202,17490,5508092,11540037,632787575,244564742,504893,587423534,0,66728420,15763138,1016594,516754,0,47785418,4713354,1596405,1901923,20460920
"76","Iraq",0,0,34090,0,1600080,0,0,13757514,0,0,13520,3907,192937,0,20341,0,336175,0,0,13060,9421,0,0,625000,246700,0,52327605208,229500,101144229,0,14400,10728666,0,10460104,0,0,0,830750,192749,0,14175322,0,0,0,0,1800,0,0,0,0,312216,0,0,0,0,0,49221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40417,0,0,0,0,0,0,0,0,0,6184,0,0,0,2080
"77","Ireland",449390517,2618002090,448391248,1877678520,39018366,17955409,145029087,59000958,16466764,29556391,21543359,23637284,43475605,2149033,70126206,625632469,108360848,219006169,1448256387,97729032,844900606,1484465620,250060798,115638086,153916633,462609762,1363431309,545685249,27196071501,30730228393,13805347,406403312,7638098030,85404688,448833154,33394518,14263430,3452023347,1160506873,69330610,125970882,61893582,6625277,398389095,44789,458214,79803676,203522106,185224173,679362,21084743,1065076,1058200,7951506,120108268,52058378,26145244,1458167,22773512,2571415,271031896,194079885,79905801,67350193,4054492,585407,474590,101578410,12755503,128689006,121751607,243658034,288077764,75996299,12065726,96569728,57256907,1461274,1991896,8234114,132363208,237937283,8826114626,6257429429,7769946,249622399,1249396942,8143634,10689657347,6207743,2515865,1369392,187660651,253251435,146195295,8958278,4464655768
"78","Israel",6855000,27919000,20684000,14283000,3996000,252834000,554512000,410836000,13504000,15309000,2180000,185807000,17309000,75000,8937000,17601000,66955000,17932000,75709000,259178000,208330000,30477000,15663000,1081000,157447000,9888000,505573000,955121000,1505258000,6434544000,1794933000,135207000,313526000,217745000,26146000,243000,7561000,3114528000,2029456000,190652000,9354000,8179000,2190000,6380000,2000,73000,15164000,202124000,64807000,80000,1808000,59601000,829000,206914000,11802000,319582000,8809000,1948000,35767000,112844000,112636000,56646000,129780000,49870000,6548000,10000,1905000,184780000,16253000,58470000,16867264000,330328000,463142000,134875000,1921000,190565000,48711000,4041000,536000,152357000,807515000,68061000,3477094000,8135704000,2827000,435382000,1692549000,75618000,3465934000,41076000,883000,314798000,226522000,72391000,7203000,84782000,0
"79","Italy",62526671,2153934888,496857676,2668785006,141015623,870542339,1755915707,3773363037,1007582323,862274845,256695287,369063941,142421151,4154770,2066841483,886197051,324979988,1343071966,4253434076,3372835241,1726882136,7289414114,544206792,302600085,965710512,261868019,20736362699,1865615693,6687544280,16370613770,419272131,2869727444,3393581369,1822147268,731870508,37748367,318628487,4640424199,18384948028,4476232356,4631448743,5033872720,364976592,1801787515,55592246,7213894,345721852,7290281347,1809073408,379907089,2231533116,2235019400,251045662,2015314929,1165015932,1554565168,171170781,464799984,998059121,1180071527,7362203952,11205165606,740322040,9852112850,364962018,49568249,65068482,2956342929,4805573660,2737494577,11032013015,12572543919,17789532784,3936888981,212841210,5837988958,45800762,160756127,31653559,162940280,1552638389,3506992392,87459128443,29396031549,1242598994,32361766217,4880188368,5406408739,10216770514,999737732,160661784,713801485,12994033004,1633053927,1060608466,289254287,6400019112
"80","Jamaica",262942,669755,9592856,6198323,3774,850281,26310247,11304184,29068839,566931,3682812,839869,117454,112008,712292,3007350,47545605,2207692,17369785,23779924,21841998,151642826,4700330,319449,9727064,128807791,282032037,406503103,6740362,5778016,112886,1820623,11200033,1528893,158838,24236,25374,3118092,3252340,1119497,0,165232,0,1419601,172,13972,980171,678044,1213237,0,40,3608,1597,361,21202,22527,27228,173592,44318,182,2050581,667901,526644,275127,41475,1026,2180,99817,80169,718005,23201638,16807896,1803628,981981,0,623748,0,253628,5950,337,1039693,610293,13467017,5292027,52226,8903499,7466999,14320,1745994,1613832,34243,27617,2657960,171119,201053,212970,6527535
"81","Japan",27813430,57980520,1285346056,46903150,56186275,77414870,34583629,105479917,70265208,27990845,73757887,152765547,36491045,1471578,140887403,653256226,79215454,57939004,456195432,57217035,816315590,367661060,87239637,306824880,725285824,147549455,13048254444,4484521506,22101571277,3608188030,146650357,4814112322,1771154497,2017890670,1062440053,35532249,4687817091,12185483717,29268429500,12838832967,225105363,54653171,1140939,116505298,2606498,1586348,1149278343,3433120139,830430842,104103830,265636898,672199882,24499684,2202232024,1756737592,1002584518,46585291,244560237,968308344,688691544,175641296,208294289,249130069,67038136,129004473,623292,4283552,2250407455,1407392351,6527544768,11745133824,38863614321,12277488394,9056342186,755032243,2944265284,143727587,301855472,94349874,1369935155,3405592018,1215298407,149983651972,131394318719,681412801,146752176302,2620557457,26036894760,39608708877,1078265286,715004330,79487275,1572473388,2266880912,1804670258,137177266,40038676004
"82","Jordan",37226454,100209956,3099365,63689736,202411,829300,439579561,91731453,10286557,2070019,2501717,3613057,97801,8451,12671538,35774908,13366742,10144037,43176341,33537704,101304764,47446907,19648784,42616019,397394061,588028,66444142,288370648,12352977,684489278,1083391219,46366307,28553110,55839410,7688965,1597133,665917,64551937,183457455,7651527,7176394,3790613,514092,27160614,2387,0,6344006,213175574,29814582,1587,464652,234230,139944,10311687,2447279,23598949,11129981,429673,1136409,13118283,772218958,115704151,11320376,3721813,442349,71042,39225,31190329,8550330,9971444,328691900,81752090,113501689,58831222,322944,187207875,2016944,877766,529507,137508,2720153,28461583,256016948,308044207,981307,121641357,61791093,190659,32019680,3557928,9546,0,59116688,3485582,15349491,355645,7069486
"83","Kazakhstan",503944,2676239,91925311,2824635,2932842,66051,20684407,4719947,1533376,988495669,556686951,31747660,1246320,3271154,50429208,2649333,23866174,12442475,24762040,2016119,14471360,24759512,40076306,41175395,298829513,2185184553,41032905076,2609221313,9247130,17105241,23375739,6405645,11062450,15259303,129011,1721022,1686,6515889,43624667,9215973,57532276,441056,151364,1578025,36,24,0,25564043,2125026,7647,3536460,110199637,0,539649,1181860,277533,137125,291972,297543,19018,901174,876746,1981552,826952,93646,31033,259,19741218,129979,1105300,1213104144,3683936200,97903269,2153620523,404125,372856205,179010712,555169623,1171,152831492,4088527,3298500,144549200,63695232,8049929,27416124,100938050,1125085,26822041,135822,19130,0,4553942,216610,217570,406601,4359322
"84","Kenya",3689596,13687000,52022411,17612659,2389053,454540277,270487391,61280312,1380588854,26015834,7093930,15443126,2358823,66507622,150232047,16337802,58586548,6826501,16050008,120647137,17007008,72013717,2062000,135828339,137740672,2656052,218038306,124167314,7818812,74950307,17900803,16607070,21680523,107616871,3279395,795940,522892,31729797,138875401,17120462,53016410,2200308,62078,10851297,2241,717201,872597,63076766,32620643,688,2985302,3672205,20207812,466120,8068108,2376269,499377,1864018,1247982,4825067,117033313,76122468,40169499,41201109,734777,297596,2450991,2961300,4196462,29057711,117328749,130601632,58317082,28399432,307595,49558774,5435809,1398161,51502,12347,4553954,19602865,91511525,88096545,353969,76715070,2223662,5913244,15237065,457967,90976,25830,35243297,9218764,12455333,1334443,0
"85","Kiribati",0,0,803387,0,0,0,0,0,0,0,0,51643,0,0,1692034,0,0,0,0,0,0,0,111769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177134,0,0,54170,0,0,0,0,0,0,2018,550,0,117868,458632,274262,153,0,0,0,0,9530,0,0,135887
"86","Kuwait",4720189,3609881,1200659,55223875,1551983,1120139,1599508,3331061,4022122,9725789,4690930,378513,66590,136,5551391,1759664,7095900,558544,36278285,70544587,1077802,7418240,205377,348500,3741120,11056,58153789273,14548594,609265362,31280972,293317304,3382559,15628759,1182732,259266,234643,954048,42425746,1655556223,20350582,3744649,1316310,0,8193912,49648,19962,11147804,45122247,5080415,2070,651087,43447,49435,31836,1623761,98904,3602850,243113,96848,4486,996151,23771083,44372929,1731400,447634,55272,13612,13623993,3680632,91692472,102890042,136185951,154769555,25596680,995258,42320757,663921,459329,1355,3844,1303752,3296083,114657597,245630940,169924,481988152,305471,820439,8198395,10224331,146478,726056,34239064,1574801,1514565,38403,1
"87","Kyrgyzstan",3546416,5356260,112914,33357388,1115156,288987,66798427,33106490,689703,1661099,9225,1521764,1733,11517,1057045,1025507,1281726,2397173,3525835,1866458,4885998,6551998,44460,23609533,7834404,583418,117470437,1978276,125368,959510,107788,1194461,467660,814588,875961,0,75063,883078,8341971,941273,6234111,159192,329294,115817,135,3391,0,5864407,339942,55048,1883808,29958532,212897,677477,929864,58402,89177,37545,97952,67488,27969098,96956795,2759517,2021231,340333,1253,14263,8240812,68807,2028714,671682535,11675158,5313137,2636308,4500,4704128,3001733,0,752485,2820,1636350,394093,17641276,32150960,1519627,33091605,2078167,33249,1291442,4823,1627,0,3482612,88527,271841,13788,170936346
"88","Lao People's Dem. Rep.",603068,873510,0,2420,0,194330,3625900,76918617,25977527,232733262,2317086,73434022,547953,819659,55056,431,20425365,455,55527,3035174,460070,1634782,142730,24536731,2968587,488170845,16612841,17743783,0,520987,1175508,8469,766284,178,30021,29137,0,7256,715058,1606043,96950,381938,54148,40910588,0,11429,284260,199233,571524,157990,7482,278395,0,48696,570786,61244,0,93633,134509,325403,94601397,89488478,1795028,12517664,191962,0,0,8425,9142,23922,139487672,153630,222108,465176134,0,90968,207950,7887,1112560,22701786,40703,428036,5378352,17692036,10753,3023326,688175,0,5939265,0,1279,0,4399104,74366,318646,17021,0
"89","Latvia",37665851,46948733,93461195,196319714,3917178,22766086,16576464,43990798,22079728,281100012,21852758,95825849,373474,67667,32300514,92529606,10374191,20725192,49936584,34725788,31657291,324149186,79205218,23634744,55349834,1042029,477345454,11633263,42428100,371652929,14751848,47292079,46710055,55443305,10528767,299380,6770478,49551056,229205697,61623763,6277279,10122743,12352765,1676521356,155456,1768957,7777704,105737914,68449761,270719,1973296,11583876,1392060,22964073,14003769,10592371,9282639,12502775,5633818,24381944,108114560,123902346,43110047,15338944,2567160,3737953,531497,43953339,14281013,103110439,19626330,728461785,257423832,90021518,25458739,84509910,3914880,1128822,2323864,965104,14975165,16191295,522573423,625717489,31646232,469322251,5766653,27017723,95057946,3857644,674375,902562,201251712,37515472,13959760,176750,44155567
"90","Lebanon",1735568,816407,1681765,9254694,3486629,2856764,35959017,77943072,17884135,9339479,6643335,3294468,28725,218778,22719843,15298068,25959994,29084473,42491380,96997595,28619175,61109896,2697870,22083979,49787561,353314,5629738,78600675,1422882,16816853,98482538,27183667,58727799,21516977,978740,153450,663045,5560474,110771741,8094701,6326496,5642149,4846,21580725,162778,145424,23947,138244978,98341974,263202,158032,5177572,46198,1489823,12157632,3497709,1701784,1253759,1209435,3512638,20951208,47100645,9266469,20392611,137735,85414,1079849,25344356,9169523,9555218,1108951942,188487051,63786408,102646712,2938,65309485,23736350,4143491,22602,24283,4766803,7673154,365095859,376952981,328122,356033184,3059463,1774275,11753418,10223789,104217,950076,96214603,4524766,2580474,1271895,6793181
"91","Lesotho",115629,24851,685005,166536,0,170,6037,1016,75438,866897,17157688,71280,155,7007,3810,3126,50822,196,605620,2266,14741,60176970,3492253,20316,942901,0,364377,0,4400,501962,83479,0,38341,241772,138,3878,0,1404,18859,3128,43886,1094,10975,24104,0,973,34,3885901,259208,0,20107908,19722871,2737,278427,359022,23749,0,222393,0,110410,96407120,86161660,5988135,33630091,102738,1477271,0,69737,151348,29834,13957733,8939,4377,0,0,1058,0,0,0,144402,1628,4156,113237,131851498,0,15175,0,0,762120,27,135,0,1497012,0,20339,0,97227
"92","Libya",0,11303,0,0,0,0,0,0,0,32792,0,0,0,0,0,0,0,0,71863,75775,500998,0,15043,0,0,0,35608902017,14447384,444967434,0,111253,0,0,0,0,0,0,1965060,91550556,14528,4536,60904,0,0,0,0,0,0,0,0,451122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240216714,36984615,0,0,0,29837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","Lithuania",105393250,196845170,177055330,552473307,6554179,20756114,272803002,378914090,46675449,318827204,83069714,185949579,3422707,84240,39563197,229461671,82500033,83400007,84761501,40077191,143733635,209315974,267983121,234948426,37573901,486219,4865203592,64158309,57667595,304388660,793065243,108105072,76604307,47741476,45209201,161976,6007162,182041347,1322846275,81944694,24679309,22644884,41178486,721334284,594491,3517526,21575081,281675300,91515903,311268,71172664,28584860,34905662,71039290,26864965,108437385,2150411,9126022,14464309,21289899,344310373,371469880,135276971,30799576,5292799,1118294,452383,94030303,29306514,68224099,68087840,336910809,385639033,22425973,2438361,78756921,9501977,1476902,59030,2608102,21515642,69580039,1219712418,973226938,41838749,1341006332,9921349,216837806,337550098,6829341,387019,9398308,1105689103,56226303,47794357,554404,12833167
"94","Luxembourg",44674081,26464375,16361171,371051801,752647,721667,11580298,115933553,37844633,17051460,16271446,15362359,411565,26296,2443974,15302764,1598427,5894415,82798467,81752310,23383663,85591665,14624557,169689165,78862994,15662277,131700290,2906413,9546198,79959836,13517116,58607173,68697932,141906331,2174576,2369706,5270726,120580868,1191176098,924294339,1547772,5540703,53387,282027464,18599,199103,12743182,432481907,35987827,24,18501,140412,28831,64297449,5203612,257415831,4175406,631377,316075549,111900,30451102,117108863,24959780,96473774,730062,308261,31275,65446711,5680261,259052832,67720111,2397733737,919871540,152017969,319662,570764664,1395167,2357215,18187,6031345,38256583,7404136,1274732729,924106378,6853226,782563628,211736003,834468,218715498,5604574,118698,127443,57035512,22041243,3284366,853476,215000258
"95","Madagascar",201669,1752,75208135,168090,260287,84877,11305016,12476777,68163720,416008,32947,4045824,6700192,3247550,770669,38969834,14135941,12313164,163509,12941268,418884,3480091,1504968,637510,8676532,68375646,62722142,287737,57134,89899,11274,320262,27713884,456074,174297,18825,2413,732233,4242279,417520,2610614,17684571,2815,9389160,0,6453972,60327,7116137,12105508,56845,1378275,11653109,5067582,2377667,1072652,7095930,28806,2839670,32218,1363756,158775371,142485015,3074992,37719,1435211,87181,7862,186266,40145,312655,15428622,11025152,5211726,1654509,0,288912,968,75930,586,0,501940,637751,75725604,9589408,2281867,11557559,7739343,13642310,8709011,8084828,40523,33,7720917,3837454,3239870,492426,57901628
"96","Malawi",172139,1,277787,2230219,1,233995,27958386,10198581,87770821,4834003,2819906,16627099,0,535,282319,10593,69367311,10938,1637515,1010698,80139,5693862,1549346,585159948,3607766,114318248,1977330,184018,42020,39829,872298,176931,262794,1542245,4087,34201,3406,3090792,20108256,11039253,647138,35870,0,12580469,0,190,15217,1219723,534655,0,5083,18180755,49410,100565,637954,6064,14333,105954,828,93853,2441529,16539423,1264625,252214,298,257,814,7696,193043,77595,152191,1233227,3169052,319378,0,43274,0,0,0,0,161059,56692,17536850,2869585,29602,6057375,39168,658305,811005,659,406981,110687,1963935,77014,265134,7321,1
"97","Malaysia",174394094,29321106,698788669,292995974,6749897,130356504,144377786,96929972,108220699,4317492,63840946,34096360,6302339,60511309,16201579950,153883351,254064590,1302521485,822348566,141553711,722888306,557172516,326520143,321770207,477980144,154298309,31513585093,424990844,3731322511,173853861,436736586,579327254,328239769,741949978,93780484,12654241,123007569,3077897282,6181846734,7862195749,23731013,41365977,3340641,4318517745,279377,894577,12063218,957485275,237605441,3630829,39863991,179573648,5409374,674795031,266504323,151318306,18776563,31734076,51153698,153196879,658120983,372065526,132744533,221502126,22692489,534753,538336,289796282,276058429,946305789,2646489892,1794808155,2712078767,1506154901,29098964,1232941797,89075754,151642975,745298164,47272347,292934571,304697846,29927272455,55775045997,94914780,1508266082,689189983,682949963,5560056641,216624084,63866470,3123427,2669436014,299140897,220222929,4529772,862785440
"98","Maldives",0,0,64738620,0,0,0,0,0,0,0,0,0,0,0,0,5820433,0,0,0,0,3108,0,784893,0,0,0,17227,0,0,0,0,0,0,0,0,0,0,0,8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991661,402,684377,0,153440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","Mali",70792529,0,84136,1895746,3501,45116,288822,16265943,261537,2551496,431085,5875146,567680,6019,824993,0,117399,0,2586349,1599534,494396,8170835,117706,295656,1002006,80797,28416442,2018910,107330,313946,30166082,1373497,1184933,1907451,91530,52726,2977,645992,6498346,396544,8620607,32904,0,127051,0,728679,0,1494964,52931,0,0,170268449,69663,0,257983,6841,0,0,353,0,15667,34607,1391386,309922,123228,0,0,58246,7463,17163,1578857886,5832879,2483568,705494,0,274967,0,20488,50251,0,324778,47422,20019512,4599499,59492,6044754,29903,11993,1909617,81,92297,127777,374990,84975,408677,156149,2590605
"100","Malta",14574,167981,92671349,137796,54,477,540478,604330,102998,5342926,1360434,180485,941213,0,6017,738230,7037,1264905,18488064,307708,58835852,6332857,478737,7263874,234717,0,950573614,674741,53963825,281064886,0,3506898,14321444,287074,29591,2321,68587,4054117,55917368,55695600,71675,1739263,4089,1306779,18659,547,2203316,1182723,114641989,595,356304,34,628,2673107,11097,27375,174974,3612,2008,65938047,5460046,9754139,532956,4375983,113069,11920,0,1498550,100717,7397077,65836001,9004274,18277951,3958539,550,4506525,163992,68114,26792,40879,2591688,423739,105557014,1373110735,15619,9547033,63422665,8577011,70421881,8422240,5603,555230,2972789,105760652,1033054,1148,26667842
"101","Mauritania",0,18549,288959598,0,0,0,0,361,0,2167,0,0,40081,0,1563747,7827879,0,0,0,0,0,0,21456256,0,822061,978871552,262435659,0,0,10717016,0,0,0,0,0,0,0,0,0,0,462473,0,0,0,0,0,0,0,0,216360,137,276662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242323186,2731558,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","Mauritius",27534152,718282,73338961,1723059,8940467,2779569,820114,3864055,3880512,513204,8773206,118604,4784,2466,2041995,250482684,268318303,148969,9860707,673360,1036296,10089016,15281571,8285032,1601549,0,6906311,1166481,1709732,31643971,5353502,3397960,9558526,5380647,150692,506797,1381257,1395361,19928391,858838,104628,23566670,383,1399414,0,138337,529653,11862165,7763998,42152,13890777,30927448,136895,1238525,6160715,350773,1433714,4004827,693116,16650123,384286716,258943196,4480079,433643,343996,150093,4331,2629994,519726,8057465,123239214,10973065,12841241,2757659,600,8221736,2309,406322,0,0,1233156,1504014,22639624,27046096,0,2101080,2913747,665374,30311038,14703314,4093,607,2554655,7736136,6612413,141896,1
"103","Mexico",542406130,635653688,645091134,188603395,25141036,55618271,4324074125,2357844687,429943178,247484157,103259608,106175708,89290954,30688026,134049384,93205010,1270352240,530685707,1072843503,885683781,747455509,3040823375,159184237,291393818,528056941,1935490381,41071403235,826631791,2060862060,1458436436,291406942,563688687,1776648051,601839915,142045949,101765913,270187435,786734321,5697118731,1668927660,283926421,195135183,524259,288159526,671161,11543172,56866683,1463874241,439021429,46070,36555927,252928668,955173,296088404,167261170,218290626,35465337,93180968,150579051,34293467,1692962345,2551142757,735799969,384902021,66775166,1213140,6287035,484379454,907875639,1471634710,9158844902,3587669145,3704382264,2049997186,27375049,1166416625,252803993,482772647,37195725,70981800,749024638,1611911420,41650314552,71455407179,526017884,51739276160,590603152,107513737,10143122701,140277263,53253467,25225035,5416544755,1291108020,651663055,8579924,1490258577
"104","Montenegro",11428,4664780,164143,9638,9694,46223,4555313,6256021,175222,25890,797914,184616,1302,264,1169891,3136904,398234,3701365,2536783,1650941,3893666,27749119,155428,177179,3832971,3032870,44118645,79732,3228406,8710575,28860,469924,1653574,232668,13359,787146,23498,857552,1534280,352885,5642930,103655,0,21855588,96,1191,937818,2376186,1675508,793,48466,31294,0,907,34844,10007,23142,2481,2356,22302,360402,1112677,113628,456114,19359,9287,279,1007961,187912,137602,36466,34986375,3879761,10983156,0,176677755,304520,63929,0,0,245405,812051,17207349,4990415,31151,4948391,6826459,1731345,743910,68987,13257,2805431,1488619,607549,57006,462439,1
"105","Montserrat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,617951,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,0,926,0,0,0,144,6685,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,30,0,0,2454,4474,0,1535,0,0,0,0,2866,0,29951,20589,0,291522,0,0,6318,0,0,0,0,0,0,0,111456
"106","Morocco",4883501,1049490,768140754,96311071,59698638,10499450,601252493,575177874,28750247,1256878,32967047,63669439,39255718,358613,138047617,614196493,22154290,4479905,16252290,199168658,61592042,19679953,123285982,15401989,1173944483,210709078,588117756,1663483377,15934551,62610054,1561944751,13337173,73405731,37091842,881760,2167542,800475,10852169,115841653,43359374,32720020,65015937,5452352,23440229,12371276,5048583,116395152,50386450,7031712,156652,10551493,49053852,567044,10236465,31407477,7962982,12771897,8574594,805385,10080992,828150749,2142621946,224808166,351855508,6176133,46975,136969,29951728,39785109,7631652,373015310,149538211,61204000,230520479,91389,68425845,87762730,3000987,861,58283692,8505337,6235397,267047328,2632490764,265350,245345891,207862671,25159724,45191282,917853,36796,2251082,80244054,12495043,31803145,3888357,1
"107","Mozambique",184294,0,56646093,106038,414563,0,28743604,43429089,4416755,4109804,10321211,30416315,0,0,4217225,0,9277879,153,895927,38521,40639,2978456,7114406,144528018,932549,21217054,447449405,30377,122569,6446,117159,110582,824678,369057,200,0,3002,4681,957532,54588,291912,24682,8514,55917388,0,20873,85144,1954577,13050333,29057262,0,7760928,3397769,124763,88,135095,14980,0,0,0,32007,554082,636096,84354,20663,1947,4252314,34888,559125,964135,875724,9389006,3306580,2789057,0,1160045669,2690660,0,0,1303,923612,240209,23644981,3243671,34121,3984523,224810,7334641,1213096,503,1686,197,258384,13147,30432,105471,83654609
"108","Myanmar",426250,15545884,318301118,1548906,5250124,8921,891000472,2543398,10557730,169530614,0,71159745,3690,1819221,17508,0,9450174,0,319078,1176,1359693,690445,23255,5947952,5259146,10401805,2936005672,275774,3162179,108410,0,245974,139212,4030,0,0,0,41245,1117869,194950849,6733784,0,0,607371767,0,1024304,6073508,146557,4055,0,0,7227758,0,184220,59969,776925,0,4122,3250,0,4860549,332535078,3623169,52968337,112774,1834,1733323,169855,11618,32803,1871046783,0,543137,52624240,0,0,0,0,0,0,0,8674,114328,1767470,0,3000,0,2108287,9263976,0,65,0,1940993,15,1397258,1541471,0
"109","Namibia",127513585,193003430,716659260,7067928,1330996,1133566,25950094,44392726,1000125,679405,2450937,4527250,32674,20070,5769457,54352959,10933036,5225942,5695053,2645549,1675390,201373021,27973620,16223664,83682850,853493498,74588946,4862797,1487428,1959294,1044644,5179687,9677094,19465088,472107,143086,120057,8051196,21123929,11514289,16895974,1122273,7178001,36502868,53303,51958,2154560,5215085,689802091,8155,73557,69720,4644,74369,668158,1759138,809800,193292,766544,214106,6715083,1734310,12839500,3580151,406776,374038,298735,2812062,3618074,7602797,1337075081,25663681,32801784,254739145,20398,6302764,37417,356026238,37218,147922,4885832,2588555,116786188,65350698,1832789,194710829,4218171,5828065,12240837,455645,317355,5633007,46236621,1540538,866037,6513642,7340642
"110","Nepal",458873,372084,1587,1986884,106249,2639562,59407440,11940082,45181663,435823,707661,6595177,1627,21014006,4072901,140258,401735,84543,7948793,4728274,1733545,25453283,10282145,1015367,11154049,36259,395,1520,362625,6086907,0,1445131,13806265,5121548,68029,13218,131785,7959549,22169918,352695,10205232,481216,2864,5780648,0,104680,1377060,6024290,544876,24872,22858,5646,11524354,64303336,61519371,19850350,64901293,1681756,511537,3971833,11408587,64454489,40616068,9026779,7671149,96,115593,1690542,646515,1594845,4322502,106801374,36238298,22880143,0,9479897,0,109518,1578,0,694389,485420,2917054,10128820,0,2607167,477336,197,953347,1186,683243,260728,966239,261303,794565,7654655,0
"111","Netherlands",2093179565,7407014405,2214412628,7569743856,491096960,8387070306,6779204971,3801082138,631265808,395347695,630373199,2404632591,84187785,18106840,4288977376,1208104993,1168547676,4567730128,2834309273,3964728072,3577389988,4425228293,4684388734,4128826279,1119302962,740462571,67137537592,4564958132,21844818315,26688547767,1961176832,3519387621,1951350171,2302958681,1542881251,60379121,1301635334,7700292949,20200788375,3932078199,437272482,731007278,132108838,856724609,12641099,36538626,1301595545,5301019993,1429356726,1701661,21783382,317530196,57461230,1110639478,255525014,586489446,1040270559,126965392,553580941,67208312,2960440413,2982072596,782167191,2443282709,105988409,43625122,35268017,683673782,403594716,1130150884,2012140450,13470302898,5704853445,1587706688,1040244033,4031972195,102042625,593674089,163777239,379465084,2044769102,927536517,69643580155,45057993519,235057336,13583291593,1312294920,2103837825,18456798122,159108614,153551358,13602677,2523946477,3016940066,593918131,92055480,33370220907
"112","New Caledonia",175128,764599,18415929,76293,1530996,6404,922857,130676,63028,7556,5310,19563,0,53,37454,118924,15694,181160,297929,52893,180974,315542,126588,24651,8470,283555721,958858,2011868,3267,1566954,3377,381505,1944455,103644,19567,85110,154966,156286,827228,600079,156945,118149,0,394539,61,5778,20489,500413,6208606,0,0,5084,0,2313,25213,18824,4237,11729,605,0,209405,157598,137552,184771,30803,2444,1016,28238,20799,58871,44981,686379422,2092900,440298,227266772,957656,0,1985,0,0,328250,80721,7113877,4250827,1341534,3096575,337101,201884,4050304,55569,5390,21932,407644,186133,177680,34517,4557881
